[dagrand seed=22] checked=1580000 bytau=[(2, 414086), (3, 295821), (4, 225182), (5, 149954), (6, 119003), (7, 94603), (8, 74052), (9, 57719), (10, 44997), (11, 34170), (12, 24952), (13, 17790), (14, 11766), (15, 7384), (16, 4346), (17, 2238), (18, 1165), (19, 465), (20, 225), (21, 58), (22, 14), (23, 8), (24, 2)] t=4017s
[dagrand seed=22] checked=1600000 bytau=[(2, 419373), (3, 299605), (4, 228123), (5, 151800), (6, 120499), (7, 95773), (8, 74940), (9, 58421), (10, 45530), (11, 34634), (12, 25283), (13, 18004), (14, 11926), (15, 7477), (16, 4391), (17, 2266), (18, 1177), (19, 470), (20, 226), (21, 58), (22, 14), (23, 8), (24, 2)] t=4071s
[dagrand seed=22] checked=1620000 bytau=[(2, 424427), (3, 303342), (4, 231007), (5, 153749), (6, 121994), (7, 96977), (8, 75945), (9, 59182), (10, 46089), (11, 35094), (12, 25594), (13, 18228), (14, 12092), (15, 7567), (16, 4450), (17, 2290), (18, 1181), (19, 478), (20, 231), (21, 59), (22, 14), (23, 8), (24, 2)] t=4130s
[dagrand seed=22] checked=1640000 bytau=[(2, 429627), (3, 307050), (4, 233822), (5, 155694), (6, 123548), (7, 98159), (8, 76889), (9, 59894), (10, 46664), (11, 35552), (12, 25923), (13, 18473), (14, 12240), (15, 7647), (16, 4501), (17, 2329), (18, 1189), (19, 483), (20, 232), (21, 60), (22, 14), (23, 8), (24, 2)] t=4182s
[dagrand seed=22] checked=1660000 bytau=[(2, 434849), (3, 310769), (4, 236828), (5, 157568), (6, 125039), (7, 99265), (8, 77844), (9, 60629), (10, 47235), (11, 36009), (12, 26245), (13, 18685), (14, 12384), (15, 7741), (16, 4544), (17, 2357), (18, 1200), (19, 488), (20, 235), (21, 62), (22, 14), (23, 8), (24, 2)] t=4249s
[dagrand seed=22] checked=1680000 bytau=[(2, 440172), (3, 314509), (4, 239639), (5, 159485), (6, 126584), (7, 100352), (8, 78773), (9, 61372), (10, 47811), (11, 36463), (12, 26560), (13, 18880), (14, 12545), (15, 7834), (16, 4598), (17, 2384), (18, 1217), (19, 495), (20, 238), (21, 65), (22, 14), (23, 8), (24, 2)] t=4307s
[dagrand seed=22] checked=1700000 bytau=[(2, 445321), (3, 318353), (4, 242406), (5, 161368), (6, 128124), (7, 101570), (8, 79668), (9, 62131), (10, 48388), (11, 36888), (12, 26893), (13, 19115), (14, 12710), (15, 7936), (16, 4656), (17, 2409), (18, 1230), (19, 504), (20, 240), (21, 66), (22, 14), (23, 8), (24, 2)] t=4360s
[dagrand seed=22] checked=1720000 bytau=[(2, 450521), (3, 322105), (4, 245300), (5, 163300), (6, 129657), (7, 102751), (8, 80604), (9, 62828), (10, 48951), (11, 37323), (12, 27205), (13, 19337), (14, 12856), (15, 8023), (16, 4707), (17, 2437), (18, 1246), (19, 516), (20, 243), (21, 66), (22, 14), (23, 8), (24, 2)] t=4416s
[dagrand seed=22] checked=1740000 bytau=[(2, 455742), (3, 325818), (4, 248125), (5, 165232), (6, 131233), (7, 103919), (8, 81560), (9, 63546), (10, 49545), (11, 37731), (12, 27524), (13, 19541), (14, 13015), (15, 8120), (16, 4768), (17, 2468), (18, 1259), (19, 517), (20, 246), (21, 67), (22, 14), (23, 8), (24, 2)] t=4471s
[dagrand seed=22] checked=1760000 bytau=[(2, 460870), (3, 329611), (4, 251025), (5, 167132), (6, 132732), (7, 105134), (8, 82501), (9, 64269), (10, 50159), (11, 38152), (12, 27831), (13, 19783), (14, 13140), (15, 8209), (16, 4828), (17, 2486), (18, 1275), (19, 518), (20, 253), (21, 68), (22, 14), (23, 8), (24, 2)] t=4536s
[dagrand seed=22] checked=1780000 bytau=[(2, 466191), (3, 333323), (4, 253851), (5, 168991), (6, 134190), (7, 106346), (8, 83436), (9, 65017), (10, 50709), (11, 38572), (12, 28175), (13, 20018), (14, 13300), (15, 8308), (16, 4890), (17, 2517), (18, 1292), (19, 523), (20, 256), (21, 70), (22, 14), (23, 8), (24, 3)] t=4604s
[dagrand seed=22] checked=1800000 bytau=[(2, 471449), (3, 337084), (4, 256631), (5, 170856), (6, 135694), (7, 107561), (8, 84398), (9, 65760), (10, 51262), (11, 39027), (12, 28489), (13, 20241), (14, 13459), (15, 8416), (16, 4945), (17, 2544), (18, 1305), (19, 526), (20, 257), (21, 71), (22, 14), (23, 8), (24, 3)] t=4660s
[dagrand seed=22] checked=1820000 bytau=[(2, 476758), (3, 340753), (4, 259531), (5, 172756), (6, 137182), (7, 108718), (8, 85373), (9, 66502), (10, 51816), (11, 39440), (12, 28815), (13, 20455), (14, 13606), (15, 8516), (16, 4993), (17, 2579), (18, 1315), (19, 533), (20, 262), (21, 71), (22, 14), (23, 8), (24, 4)] t=4721s
[dagrand seed=22] checked=1840000 bytau=[(2, 482065), (3, 344522), (4, 262372), (5, 174618), (6, 138705), (7, 109838), (8, 86362), (9, 67239), (10, 52401), (11, 39855), (12, 29123), (13, 20655), (14, 13765), (15, 8599), (16, 5039), (17, 2611), (18, 1330), (19, 538), (20, 263), (21, 73), (22, 15), (23, 8), (24, 4)] t=4777s
[dagrand seed=22] checked=1860000 bytau=[(2, 487328), (3, 348196), (4, 265276), (5, 176490), (6, 140203), (7, 111041), (8, 87347), (9, 67991), (10, 52974), (11, 40293), (12, 29400), (13, 20877), (14, 13906), (15, 8690), (16, 5095), (17, 2640), (18, 1348), (19, 541), (20, 264), (21, 73), (22, 15), (23, 8), (24, 4)] t=4834s
[dagrand seed=22] checked=1880000 bytau=[(2, 492522), (3, 352045), (4, 268126), (5, 178316), (6, 141670), (7, 112208), (8, 88318), (9, 68728), (10, 53553), (11, 40738), (12, 29698), (13, 21129), (14, 14060), (15, 8791), (16, 5144), (17, 2675), (18, 1362), (19, 546), (20, 269), (21, 74), (22, 16), (23, 8), (24, 4)] t=4886s
[dagrand seed=22] checked=1900000 bytau=[(2, 497765), (3, 355832), (4, 270943), (5, 180273), (6, 143185), (7, 113388), (8, 89236), (9, 69415), (10, 54145), (11, 41128), (12, 30027), (13, 21354), (14, 14229), (15, 8869), (16, 5195), (17, 2712), (18, 1376), (19, 556), (20, 269), (21, 75), (22, 16), (23, 8), (24, 4)] t=4954s
[dagrand seed=22] checked=1920000 bytau=[(2, 503025), (3, 359502), (4, 273784), (5, 182146), (6, 144639), (7, 114615), (8, 90172), (9, 70185), (10, 54717), (11, 41558), (12, 30379), (13, 21596), (14, 14399), (15, 8967), (16, 5250), (17, 2744), (18, 1388), (19, 560), (20, 270), (21, 76), (22, 16), (23, 8), (24, 4)] t=5006s
[dagrand seed=22] checked=1940000 bytau=[(2, 508184), (3, 363275), (4, 276670), (5, 184049), (6, 146086), (7, 115789), (8, 91143), (9, 70941), (10, 55311), (11, 41986), (12, 30705), (13, 21843), (14, 14539), (15, 9048), (16, 5314), (17, 2767), (18, 1405), (19, 568), (20, 271), (21, 77), (22, 17), (23, 8), (24, 4)] t=5077s
[dagrand seed=22] checked=1960000 bytau=[(2, 513381), (3, 367057), (4, 279472), (5, 185932), (6, 147614), (7, 117043), (8, 92070), (9, 71695), (10, 55912), (11, 42422), (12, 30993), (13, 22053), (14, 14693), (15, 9138), (16, 5366), (17, 2794), (18, 1413), (19, 573), (20, 272), (21, 77), (22, 18), (23, 8), (24, 4)] t=5134s
[dagrand seed=22] checked=1980000 bytau=[(2, 518560), (3, 370699), (4, 282341), (5, 187909), (6, 149162), (7, 118232), (8, 93032), (9, 72426), (10, 56536), (11, 42859), (12, 31280), (13, 22285), (14, 14840), (15, 9226), (16, 5415), (17, 2814), (18, 1421), (19, 579), (20, 275), (21, 78), (22, 19), (23, 8), (24, 4)] t=5192s
[dagrand seed=22] checked=2000000 bytau=[(2, 523780), (3, 374550), (4, 285199), (5, 189767), (6, 150609), (7, 119403), (8, 93976), (9, 73172), (10, 57120), (11, 43294), (12, 31618), (13, 22501), (14, 14976), (15, 9328), (16, 5467), (17, 2835), (18, 1435), (19, 585), (20, 275), (21, 79), (22, 19), (23, 8), (24, 4)] t=5272s
[dagrand seed=22] checked=2020000 bytau=[(2, 529087), (3, 378254), (4, 288000), (5, 191656), (6, 152085), (7, 120641), (8, 94939), (9, 73939), (10, 57655), (11, 43736), (12, 31947), (13, 22710), (14, 15107), (15, 9419), (16, 5525), (17, 2866), (18, 1448), (19, 596), (20, 279), (21, 80), (22, 19), (23, 8), (24, 4)] t=5330s
[dagrand seed=22] checked=2040000 bytau=[(2, 534320), (3, 382055), (4, 290846), (5, 193527), (6, 153603), (7, 121823), (8, 95842), (9, 74660), (10, 58256), (11, 44185), (12, 32264), (13, 22912), (14, 15268), (15, 9510), (16, 5579), (17, 2899), (18, 1453), (19, 605), (20, 281), (21, 81), (22, 19), (23, 8), (24, 4)] t=5389s
[dagrand seed=22] checked=2060000 bytau=[(2, 539567), (3, 385734), (4, 293762), (5, 195437), (6, 155049), (7, 123014), (8, 96792), (9, 75416), (10, 58792), (11, 44599), (12, 32606), (13, 23143), (14, 15425), (15, 9611), (16, 5642), (17, 2930), (18, 1466), (19, 617), (20, 285), (21, 82), (22, 19), (23, 8), (24, 4)] t=5457s
[dagrand seed=22] checked=2080000 bytau=[(2, 544824), (3, 389538), (4, 296551), (5, 197319), (6, 156542), (7, 124200), (8, 97715), (9, 76193), (10, 59354), (11, 45020), (12, 32930), (13, 23371), (14, 15574), (15, 9710), (16, 5700), (17, 2958), (18, 1480), (19, 621), (20, 286), (21, 82), (22, 20), (23, 8), (24, 4)] t=5509s
[dagrand seed=22] checked=2100000 bytau=[(2, 550086), (3, 393217), (4, 299400), (5, 199220), (6, 158063), (7, 125396), (8, 98642), (9, 76991), (10, 59918), (11, 45436), (12, 33262), (13, 23572), (14, 15723), (15, 9818), (16, 5755), (17, 2982), (18, 1487), (19, 629), (20, 289), (21, 82), (22, 20), (23, 8), (24, 4)] t=5568s
[dagrand seed=22] checked=2120000 bytau=[(2, 555361), (3, 396908), (4, 302301), (5, 201093), (6, 159567), (7, 126582), (8, 99609), (9, 77718), (10, 60495), (11, 45861), (12, 33587), (13, 23788), (14, 15864), (15, 9909), (16, 5809), (17, 3009), (18, 1498), (19, 636), (20, 290), (21, 82), (22, 21), (23, 8), (24, 4)] t=5615s
[dagrand seed=22] checked=2140000 bytau=[(2, 560493), (3, 400674), (4, 305110), (5, 203060), (6, 161127), (7, 127759), (8, 100575), (9, 78475), (10, 61056), (11, 46261), (12, 33903), (13, 24031), (14, 16015), (15, 10004), (16, 5868), (17, 3039), (18, 1505), (19, 638), (20, 292), (21, 82), (22, 21), (23, 8), (24, 4)] t=5671s
[dagrand seed=22] checked=2160000 bytau=[(2, 565740), (3, 404478), (4, 307931), (5, 204969), (6, 162578), (7, 128921), (8, 101552), (9, 79199), (10, 61592), (11, 46681), (12, 34242), (13, 24262), (14, 16179), (15, 10102), (16, 5930), (17, 3066), (18, 1518), (19, 644), (20, 298), (21, 83), (22, 21), (23, 9), (24, 5)] t=5727s
[dagrand seed=22] checked=2180000 bytau=[(2, 571035), (3, 408197), (4, 310721), (5, 206895), (6, 164047), (7, 130114), (8, 102480), (9, 79969), (10, 62149), (11, 47134), (12, 34558), (13, 24478), (14, 16322), (15, 10213), (16, 5980), (17, 3098), (18, 1531), (19, 653), (20, 307), (21, 84), (22, 21), (23, 9), (24, 5)] t=5775s
[dagrand seed=22] checked=2200000 bytau=[(2, 576432), (3, 411819), (4, 313601), (5, 208811), (6, 165504), (7, 131347), (8, 103389), (9, 80694), (10, 62699), (11, 47590), (12, 34884), (13, 24684), (14, 16465), (15, 10287), (16, 6031), (17, 3126), (18, 1550), (19, 657), (20, 308), (21, 87), (22, 21), (23, 9), (24, 5)] t=5813s
[dagrand seed=22] checked=2220000 bytau=[(2, 581769), (3, 415499), (4, 316493), (5, 210711), (6, 167029), (7, 132546), (8, 104279), (9, 81458), (10, 63264), (11, 47967), (12, 35181), (13, 24918), (14, 16591), (15, 10380), (16, 6089), (17, 3157), (18, 1571), (19, 664), (20, 311), (21, 87), (22, 22), (23, 9), (24, 5)] t=5850s
[dagrand seed=22] checked=2240000 bytau=[(2, 587038), (3, 419353), (4, 319269), (5, 212594), (6, 168531), (7, 133712), (8, 105194), (9, 82183), (10, 63797), (11, 48404), (12, 35509), (13, 25161), (14, 16737), (15, 10493), (16, 6144), (17, 3183), (18, 1591), (19, 668), (20, 314), (21, 88), (22, 22), (23, 10), (24, 5)] t=5892s
[dagrand seed=22] checked=2260000 bytau=[(2, 592181), (3, 423052), (4, 322166), (5, 214501), (6, 170027), (7, 134897), (8, 106214), (9, 82932), (10, 64394), (11, 48816), (12, 35829), (13, 25380), (14, 16889), (15, 10583), (16, 6208), (17, 3213), (18, 1599), (19, 675), (20, 317), (21, 89), (22, 23), (23, 10), (24, 5)] t=5933s
[dagrand seed=22] checked=2280000 bytau=[(2, 597444), (3, 426846), (4, 324908), (5, 216440), (6, 171501), (7, 136086), (8, 107188), (9, 83683), (10, 64969), (11, 49213), (12, 36160), (13, 25611), (14, 17034), (15, 10662), (16, 6265), (17, 3247), (18, 1618), (19, 679), (20, 319), (21, 89), (22, 23), (23, 10), (24, 5)] t=5973s
[dagrand seed=22] checked=2300000 bytau=[(2, 602847), (3, 430597), (4, 327681), (5, 218310), (6, 173004), (7, 137261), (8, 108139), (9, 84370), (10, 65544), (11, 49610), (12, 36488), (13, 25835), (14, 17196), (15, 10755), (16, 6324), (17, 3275), (18, 1629), (19, 683), (20, 324), (21, 89), (22, 24), (23, 10), (24, 5)] t=6011s
[dagrand seed=22] checked=2320000 bytau=[(2, 608011), (3, 434407), (4, 330562), (5, 220218), (6, 174563), (7, 138466), (8, 109043), (9, 85088), (10, 66137), (11, 50010), (12, 36795), (13, 26040), (14, 17335), (15, 10849), (16, 6381), (17, 3312), (18, 1638), (19, 690), (20, 327), (21, 89), (22, 24), (23, 10), (24, 5)] t=6049s
[dagrand seed=22] checked=2340000 bytau=[(2, 613166), (3, 438095), (4, 333418), (5, 222137), (6, 176112), (7, 139660), (8, 110044), (9, 85826), (10, 66729), (11, 50439), (12, 37106), (13, 26264), (14, 17480), (15, 10942), (16, 6432), (17, 3337), (18, 1657), (19, 695), (20, 331), (21, 91), (22, 24), (23, 10), (24, 5)] t=6089s
[dagrand seed=22] checked=2360000 bytau=[(2, 618402), (3, 441836), (4, 336314), (5, 224055), (6, 177560), (7, 140843), (8, 111026), (9, 86523), (10, 67301), (11, 50886), (12, 37426), (13, 26488), (14, 17624), (15, 11040), (16, 6481), (17, 3364), (18, 1665), (19, 702), (20, 331), (21, 94), (22, 24), (23, 10), (24, 5)] t=6129s
[dagrand seed=22] checked=2380000 bytau=[(2, 623603), (3, 445578), (4, 339123), (5, 225989), (6, 179087), (7, 142076), (8, 111989), (9, 87252), (10, 67846), (11, 51318), (12, 37748), (13, 26704), (14, 17766), (15, 11126), (16, 6542), (17, 3399), (18, 1679), (19, 710), (20, 331), (21, 95), (22, 24), (23, 10), (24, 5)] t=6167s
[dagrand seed=22] checked=2400000 bytau=[(2, 628842), (3, 449333), (4, 341931), (5, 227852), (6, 180567), (7, 143276), (8, 112912), (9, 88047), (10, 68422), (11, 51750), (12, 38045), (13, 26942), (14, 17937), (15, 11232), (16, 6605), (17, 3434), (18, 1690), (19, 717), (20, 332), (21, 95), (22, 24), (23, 10), (24, 5)] t=6207s
